Pulse ||37272.71038790495||[72.0, 489.0, 760.0]
Pulse ||37272.714387700005||[72.0, 480.0, 760.0]
Pulse ||37272.71838766585||[72.0, 494.0, 760.0]
Pulse ||37272.720276361106||[72.0, 505.0, 760.0]
Pulse ||37272.7233715404||[72.0, 515.0, 760.0]
Pulse ||37272.72694068952||[72.0, 523.0, 760.0]
Pulse ||37272.73072527617||[72.0, 521.0, 760.0]
Pulse ||37272.73610435204||[72.0, 526.0, 760.0]
Pulse ||37272.74102544052||[72.0, 532.0, 760.0]
Pulse ||37272.74565065895||[72.0, 511.0, 760.0]
Pulse ||37272.750095920914||[72.0, 490.0, 760.0]
Pulse ||37272.75442023638||[72.0, 494.0, 760.0]
Pulse ||37272.7590097725||[72.0, 498.0, 760.0]
Pulse ||37272.763458791494||[72.0, 495.0, 760.0]
Pulse ||37272.76780524888||[72.0, 500.0, 760.0]
Pulse ||37272.77207543804||[72.0, 504.0, 760.0]
Pulse ||37272.77549568399||[72.0, 506.0, 760.0]
Pulse ||37272.77901708474||[72.0, 504.0, 760.0]
Pulse ||37272.78261844783||[72.0, 503.0, 760.0]
Pulse ||37272.78628376404||[72.0, 499.0, 760.0]
Pulse ||37272.7900007687||[72.0, 490.0, 760.0]
Pulse ||37272.79342709676||[72.0, 492.0, 760.0]
Pulse ||37272.79693651565||[72.0, 471.0, 760.0]
Pulse ||37272.80051482029||[72.0, 472.0, 760.0]
Pulse ||37272.80439580556||[72.0, 474.0, 760.0]
Pulse ||37272.80829343889||[72.0, 476.0, 760.0]
Pulse ||37272.81183461632||[72.0, 476.0, 760.0]
Pulse ||37272.81543227273||[72.0, 472.0, 760.0]
Pulse ||37272.81907827661||[72.0, 477.0, 760.0]
Pulse ||37272.823034493646||[72.0, 480.0, 760.0]
Pulse ||37272.826997325436||[72.0, 481.0, 760.0]
Pulse ||37272.83064249966||[72.0, 483.0, 760.0]
Pulse ||37272.834325747535||[72.0, 483.0, 760.0]
Pulse ||37272.838042331176||[72.0, 483.0, 760.0]
Pulse ||37272.842224589396||[72.0, 475.0, 760.0]
Pulse ||37272.84639146089||[72.0, 480.0, 760.0]
Pulse ||37272.85035587907||[72.0, 482.0, 760.0]
Pulse ||37272.8543249062||[72.0, 483.0, 760.0]
Pulse ||37272.8582979878||[72.0, 483.0, 760.0]
Pulse ||37272.86243246785||[72.0, 483.0, 760.0]
Pulse ||37272.866556974455||[72.0, 475.0, 760.0]
Pulse ||37272.870594897875||[72.0, 478.0, 760.0]
Pulse ||37272.87463078892||[72.0, 461.0, 760.0]
Pulse ||37272.878664803684||[72.0, 468.0, 760.0]
Pulse ||37272.882547617104||[72.0, 470.0, 760.0]
Pulse ||37272.88643993736||[72.0, 474.0, 760.0]
Pulse ||37272.89034088778||[72.0, 477.0, 760.0]
Pulse ||37272.89434257811||[72.0, 473.0, 760.0]
Pulse ||37272.89834492299||[72.0, 478.0, 760.0]
Pulse ||37272.90251701086||[72.0, 485.0, 760.0]
Pulse ||37272.90667822776||[72.0, 489.0, 760.0]
Pulse ||37272.91069682459||[72.0, 443.0, 760.0]
Pulse ||37272.91471476655||[72.0, 450.0, 760.0]
Pulse ||37272.9187320875||[72.0, 459.0, 760.0]
Pulse ||37272.922581776234||[72.0, 459.0, 760.0]
Pulse ||37272.92644115167||[72.0, 470.0, 760.0]
Pulse ||37272.93030948452||[72.0, 477.0, 760.0]
Pulse ||37272.934322239635||[72.0, 482.0, 760.0]
Pulse ||37272.93833474816||[72.0, 484.0, 760.0]
Pulse ||37272.94240728145||[72.0, 485.0, 760.0]
Pulse ||37272.94647617594||[72.0, 488.0, 760.0]
Pulse ||37272.950353452885||[72.0, 482.0, 760.0]
Pulse ||37272.9542378272||[72.0, 486.0, 760.0]
Pulse ||37272.95812882075||[72.0, 467.0, 760.0]
Pulse ||37272.962565021866||[72.0, 471.0, 760.0]
Pulse ||37272.96697885976||[72.0, 474.0, 760.0]
Pulse ||37272.971371733205||[72.0, 453.0, 760.0]
Pulse ||37272.97564216678||[72.0, 453.0, 760.0]
Pulse ||37272.97989926263||[72.0, 461.0, 760.0]
Pulse ||37272.98414382141||[72.0, 468.0, 760.0]
Pulse ||37272.98824742247||[72.0, 470.0, 760.0]
Pulse ||37272.99234610856||[72.0, 472.0, 760.0]
Pulse ||37272.99644016311||[72.0, 474.0, 760.0]
Pulse ||37273.000638620986||[72.0, 466.0, 760.0]
Pulse ||37273.00482795064||[72.0, 469.0, 760.0]
Pulse ||37273.0088734523||[72.0, 474.0, 760.0]
Pulse ||37273.012916871296||[72.0, 475.0, 760.0]
Pulse ||37273.0169583215||[72.0, 474.0, 760.0]
Pulse ||37273.02105032656||[72.0, 472.0, 760.0]
Pulse ||37273.025138304976||[72.0, 470.0, 760.0]
Pulse ||37273.02930343899||[72.0, 460.0, 760.0]
Pulse ||37273.033461543215||[72.0, 462.0, 760.0]
Pulse ||37273.03753640353||[72.0, 441.0, 760.0]
Pulse ||37273.04160808377||[72.0, 446.0, 760.0]
Pulse ||37273.04567674435||[72.0, 447.0, 760.0]
Pulse ||37273.0498119177||[72.0, 448.0, 760.0]
Pulse ||37273.05394160547||[72.0, 450.0, 760.0]
Pulse ||37273.05795479792||[72.0, 444.0, 760.0]
Pulse ||37273.061967347814||[72.0, 448.0, 760.0]
Pulse ||37273.06597928784||[72.0, 453.0, 760.0]
Pulse ||37273.07004494255||[72.0, 456.0, 760.0]
Pulse ||37273.074108004446||[72.0, 455.0, 760.0]
Pulse ||37273.07821128672||[72.0, 456.0, 760.0]
Pulse ||37273.082310637925||[72.0, 454.0, 760.0]
Pulse ||37273.086405572176||[72.0, 448.0, 760.0]
Pulse ||37273.090496945195||[72.0, 451.0, 760.0]
Pulse ||37273.094584915096||[72.0, 454.0, 760.0]
Pulse ||37273.098737672364||[72.0, 455.0, 760.0]
Pulse ||37273.10288493718||[72.0, 453.0, 760.0]
Pulse ||37273.107026945094||[72.0, 454.0, 760.0]
Pulse ||37273.1111262469||[72.0, 452.0, 760.0]
Pulse ||37273.115222007305||[72.0, 445.0, 760.0]
Pulse ||37273.119314375||[72.0, 428.0, 760.0]
Pulse ||37273.12329162004||[72.0, 435.0, 760.0]
Pulse ||37273.12726944128||[72.0, 417.0, 760.0]
Pulse ||37273.13124781844||[72.0, 425.0, 760.0]
Pulse ||37273.135295690074||[72.0, 433.0, 760.0]
Pulse ||37273.1393418657||[72.0, 440.0, 760.0]
Pulse ||37273.1432964634||[72.0, 441.0, 760.0]
Pulse ||37273.147252335024||[72.0, 451.0, 760.0]
Pulse ||37273.15120943423||[72.0, 460.0, 760.0]
Pulse ||37273.155207688185||[72.0, 463.0, 760.0]
Pulse ||37273.159205856005||[72.0, 467.0, 760.0]
Pulse ||37273.163231376224||[72.0, 469.0, 760.0]
Pulse ||37273.167255992885||[72.0, 462.0, 760.0]
Pulse ||37273.17130948114||[72.0, 467.0, 760.0]
Pulse ||37273.17536125222||[72.0, 472.0, 760.0]
Pulse ||37273.179363859024||[72.0, 475.0, 760.0]
Pulse ||37273.18336625909||[72.0, 475.0, 760.0]
Pulse ||37273.18736846158||[72.0, 475.0, 760.0]
Pulse ||37273.191401881886||[72.0, 475.0, 760.0]
Pulse ||37273.19543422796||[72.0, 466.0, 760.0]
Pulse ||37273.199377091456||[72.0, 471.0, 760.0]
Pulse ||37273.20332143346||[72.0, 450.0, 760.0]
Pulse ||37273.20726720534||[72.0, 456.0, 760.0]
Pulse ||37273.21124459322||[72.0, 459.0, 760.0]
Pulse ||37273.21522249268||[72.0, 460.0, 760.0]
Pulse ||37273.21925399342||[72.0, 463.0, 760.0]
Pulse ||37273.223284545216||[72.0, 458.0, 760.0]
Pulse ||37273.22735086274||[72.0, 463.0, 760.0]
Pulse ||37273.23141532197||[72.0, 469.0, 760.0]
Pulse ||37273.23541114277||[72.0, 471.0, 760.0]
Pulse ||37273.23940697138||[72.0, 470.0, 760.0]
Pulse ||37273.243402808825||[72.0, 469.0, 760.0]
Pulse ||37273.24742145937||[72.0, 469.0, 760.0]
Pulse ||37273.251439537955||[72.0, 461.0, 760.0]
Pulse ||37273.255476060054||[72.0, 465.0, 760.0]
Pulse ||37273.259511568926||[72.0, 468.0, 760.0]
Pulse ||37273.26356445267||[72.0, 468.0, 760.0]
Pulse ||37273.26761593054||[72.0, 466.0, 760.0]
Pulse ||37273.27169128188||[72.0, 465.0, 760.0]
Pulse ||37273.275764695034||[72.0, 463.0, 760.0]
Pulse ||37273.27980844891||[72.0, 456.0, 760.0]
Pulse ||37273.28385105081||[72.0, 460.0, 760.0]
Pulse ||37273.28789253568||[72.0, 462.0, 760.0]
Pulse ||37273.29189578832||[72.0, 462.0, 760.0]
Pulse ||37273.29589886888||[72.0, 461.0, 760.0]
Pulse ||37273.2999017834||[72.0, 462.0, 760.0]
Pulse ||37273.303947029366||[72.0, 461.0, 760.0]
Pulse ||37273.30799113547||[72.0, 454.0, 760.0]
Pulse ||37273.31196108329||[72.0, 459.0, 760.0]
Pulse ||37273.31593162814||[72.0, 461.0, 760.0]
Pulse ||37273.3199027544||[72.0, 461.0, 760.0]
Pulse ||37273.32392303716||[72.0, 461.0, 760.0]
Pulse ||37273.32794278104||[72.0, 462.0, 760.0]
Pulse ||37273.3319273866||[72.0, 455.0, 760.0]
Pulse ||37273.335912251096||[72.0, 460.0, 760.0]
Pulse ||37273.33989736844||[72.0, 443.0, 760.0]
Pulse ||37273.343915815814||[72.0, 453.0, 760.0]
Pulse ||37273.34793378488||[72.0, 459.0, 760.0]
Pulse ||37273.35188548521||[72.0, 467.0, 760.0]
Pulse ||37273.35583814731||[72.0, 475.0, 760.0]
Pulse ||37273.35979174685||[72.0, 476.0, 760.0]
Pulse ||37273.36375350044||[72.0, 487.0, 760.0]
