Pulse ||22906.108787331385||[85.0, 461.0, 672.0]
Pulse ||22906.1127873||[85.0, 463.0, 672.0]
Pulse ||22906.11678729477||[85.0, 463.0, 672.0]
Pulse ||22906.11928381385||[85.0, 462.0, 672.0]
Pulse ||22906.12263948046||[85.0, 462.0, 672.0]
Pulse ||22906.126332665433||[85.0, 453.0, 672.0]
Pulse ||22906.130495316236||[85.0, 455.0, 672.0]
Pulse ||22906.134613111328||[85.0, 459.0, 672.0]
Pulse ||22906.13870212075||[85.0, 460.0, 672.0]
Pulse ||22906.14387928162||[85.0, 460.0, 672.0]
Pulse ||22906.148721986785||[85.0, 460.0, 672.0]
Pulse ||22906.153339325003||[85.0, 461.0, 672.0]
Pulse ||22906.158005364563||[85.0, 455.0, 672.0]
Pulse ||22906.162512203882||[85.0, 462.0, 672.0]
Pulse ||22906.16690289206||[85.0, 467.0, 672.0]
Pulse ||22906.17120724334||[85.0, 474.0, 672.0]
Pulse ||22906.174284538134||[85.0, 477.0, 672.0]
Pulse ||22906.177524985604||[85.0, 485.0, 672.0]
Pulse ||22906.18089420897||[85.0, 494.0, 672.0]
Pulse ||22906.18436626588||[85.0, 496.0, 672.0]
Pulse ||22906.187921302713||[85.0, 512.0, 672.0]
Pulse ||22906.191685446123||[85.0, 526.0, 672.0]
Pulse ||22906.195484549764||[85.0, 538.0, 672.0]
Pulse ||22906.19931258175||[85.0, 551.0, 672.0]
Pulse ||22906.203010849113||[85.0, 564.0, 672.0]
Pulse ||22906.206749227003||[85.0, 577.0, 672.0]
Pulse ||22906.210521515008||[85.0, 584.0, 672.0]
Pulse ||22906.214430741562||[86.0, 605.0, 644.0]
Pulse ||22906.218352018368||[86.0, 619.0, 644.0]
Pulse ||22906.22249406401||[86.0, 630.0, 644.0]
Pulse ||22906.226621989867||[86.0, 641.0, 644.0]
Pulse ||22906.23035874212||[86.0, 652.0, 644.0]
Pulse ||22906.234123545582||[86.0, 655.0, 644.0]
Pulse ||22906.237912918772||[86.0, 668.0, 644.0]
Pulse ||22906.241889013305||[86.0, 677.0, 644.0]
Pulse ||22906.24586855883||[86.0, 687.0, 644.0]
Pulse ||22906.24990587183||[86.0, 690.0, 644.0]
Pulse ||22906.253940907307||[86.0, 690.0, 644.0]
Pulse ||22906.258051931738||[86.0, 693.0, 644.0]
Pulse ||22906.26215439948||[86.0, 687.0, 644.0]
Pulse ||22906.26629890856||[86.0, 688.0, 644.0]
Pulse ||22906.270432389243||[86.0, 691.0, 644.0]
Pulse ||22906.274624151032||[86.0, 689.0, 644.0]
Pulse ||22906.278801554854||[86.0, 680.0, 644.0]
Pulse ||22906.282679630887||[86.0, 676.0, 644.0]
Pulse ||22906.286567128573||[86.0, 668.0, 644.0]
Pulse ||22906.290463194466||[86.0, 655.0, 644.0]
Pulse ||22906.294426712724||[86.0, 630.0, 644.0]
Pulse ||22906.298393184778||[86.0, 627.0, 644.0]
Pulse ||22906.302424287387||[86.0, 622.0, 644.0]
Pulse ||22906.306453683304||[86.0, 614.0, 644.0]
Pulse ||22906.310590893147||[86.0, 607.0, 644.0]
Pulse ||22906.31471955327||[86.0, 601.0, 644.0]
Pulse ||22906.318660675268||[86.0, 587.0, 644.0]
Pulse ||22906.322605714264||[86.0, 584.0, 644.0]
Pulse ||22906.326554368614||[86.0, 580.0, 644.0]
Pulse ||22906.330616846917||[86.0, 573.0, 644.0]
Pulse ||22906.33467586877||[86.0, 567.0, 644.0]
Pulse ||22906.33859242299||[86.0, 559.0, 644.0]
Pulse ||22906.342513962758||[86.0, 553.0, 644.0]
Pulse ||22906.346440137986||[86.0, 539.0, 644.0]
Pulse ||22906.350424374315||[86.0, 537.0, 644.0]
Pulse ||22906.354409693686||[86.0, 533.0, 644.0]
Pulse ||22906.358424112594||[86.0, 525.0, 644.0]
Pulse ||22906.362437977736||[86.0, 518.0, 644.0]
Pulse ||22906.366566858273||[86.0, 513.0, 644.0]
Pulse ||22906.370689300507||[86.0, 498.0, 644.0]
Pulse ||22906.374720346335||[86.0, 494.0, 644.0]
Pulse ||22906.378749979518||[86.0, 493.0, 644.0]
Pulse ||22906.382778281954||[86.0, 488.0, 644.0]
Pulse ||22906.386674548925||[86.0, 483.0, 644.0]
Pulse ||22906.39057589846||[86.0, 476.0, 644.0]
Pulse ||22906.39448203367||[86.0, 472.0, 644.0]
Pulse ||22906.39845437816||[86.0, 460.0, 644.0]
Pulse ||22906.402428135098||[86.0, 456.0, 644.0]
Pulse ||22906.406498288914||[86.0, 457.0, 644.0]
Pulse ||22906.410565433802||[86.0, 455.0, 644.0]
Pulse ||22906.414604042704||[86.0, 452.0, 644.0]
Pulse ||22906.41864107607||[86.0, 448.0, 644.0]
Pulse ||22906.42267661485||[86.0, 447.0, 644.0]
Pulse ||22906.426752762884||[86.0, 438.0, 644.0]
Pulse ||22906.43082579199||[86.0, 441.0, 644.0]
Pulse ||22906.434824978147||[86.0, 444.0, 644.0]
Pulse ||22906.438824267752||[86.0, 446.0, 644.0]
Pulse ||22906.44282365426||[86.0, 445.0, 644.0]
Pulse ||22906.446726983377||[86.0, 446.0, 644.0]
Pulse ||22906.450634220244||[86.0, 448.0, 644.0]
Pulse ||22906.454545175475||[86.0, 442.0, 644.0]
Pulse ||22906.458595863536||[86.0, 447.0, 644.0]
Pulse ||22906.462644686882||[86.0, 453.0, 644.0]
Pulse ||22906.466580966877||[86.0, 456.0, 644.0]
Pulse ||22906.470519715323||[86.0, 459.0, 644.0]
Pulse ||22906.474460818394||[86.0, 460.0, 644.0]
Pulse ||22906.478482403458||[86.0, 463.0, 644.0]
Pulse ||22906.482503282292||[86.0, 461.0, 644.0]
Pulse ||22906.48657939324||[86.0, 467.0, 644.0]
Pulse ||22906.490652859688||[86.0, 473.0, 644.0]
Pulse ||22906.494738554295||[86.0, 455.0, 644.0]
Pulse ||22906.49882130848||[86.0, 459.0, 644.0]
Pulse ||22906.502788121223||[86.0, 465.0, 644.0]
Pulse ||22906.50675611587||[86.0, 447.0, 644.0]
Pulse ||22906.510725242522||[86.0, 448.0, 644.0]
Pulse ||22906.514683598565||[86.0, 459.0, 644.0]
Pulse ||22906.51864338934||[86.0, 467.0, 644.0]
Pulse ||22906.522604556085||[86.0, 474.0, 644.0]
Pulse ||22906.526589146502||[86.0, 479.0, 644.0]
Pulse ||22906.53057428758||[86.0, 484.0, 644.0]
Pulse ||22906.534612683074||[86.0, 480.0, 644.0]
Pulse ||22906.538649907867||[86.0, 486.0, 644.0]
Pulse ||22906.54277924013||[86.0, 493.0, 644.0]
Pulse ||22906.54690457507||[86.0, 498.0, 644.0]
Pulse ||22906.550949644265||[86.0, 497.0, 644.0]
Pulse ||22906.554993357273||[86.0, 498.0, 644.0]
Pulse ||22906.55903576423||[86.0, 499.0, 644.0]
Pulse ||22906.563076913026||[86.0, 491.0, 644.0]
Pulse ||22906.567036450022||[86.0, 495.0, 644.0]
Pulse ||22906.57099720316||[86.0, 498.0, 644.0]
Pulse ||22906.57495912841||[86.0, 500.0, 644.0]
Pulse ||22906.57898971287||[86.0, 495.0, 644.0]
Pulse ||22906.583019433612||[86.0, 495.0, 644.0]
Pulse ||22906.58696581697||[86.0, 493.0, 644.0]
Pulse ||22906.590913743265||[86.0, 485.0, 644.0]
Pulse ||22906.594863158934||[86.0, 485.0, 644.0]
Pulse ||22906.598852906103||[86.0, 487.0, 644.0]
Pulse ||22906.60284296162||[86.0, 484.0, 644.0]
Pulse ||22906.60685232489||[86.0, 459.0, 644.0]
Pulse ||22906.610861455636||[86.0, 461.0, 644.0]
Pulse ||22906.614809022954||[86.0, 459.0, 644.0]
Pulse ||22906.618758023935||[86.0, 452.0, 644.0]
Pulse ||22906.622708411385||[86.0, 458.0, 644.0]
Pulse ||22906.62671141866||[86.0, 461.0, 644.0]
Pulse ||22906.630714373863||[86.0, 461.0, 644.0]
Pulse ||22906.634763166338||[86.0, 461.0, 644.0]
Pulse ||22906.638810719425||[86.0, 461.0, 644.0]
Pulse ||22906.64286177096||[86.0, 462.0, 644.0]
Pulse ||22906.64691153904||[86.0, 455.0, 644.0]
Pulse ||22906.650877789292||[86.0, 459.0, 644.0]
Pulse ||22906.65484490593||[86.0, 462.0, 644.0]
Pulse ||22906.65881286222||[86.0, 462.0, 644.0]
Pulse ||22906.66277318282||[86.0, 461.0, 644.0]
Pulse ||22906.666734500872||[86.0, 461.0, 644.0]
Pulse ||22906.670696786245||[86.0, 454.0, 644.0]
Pulse ||22906.674718537495||[86.0, 455.0, 644.0]
Pulse ||22906.67873978592||[86.0, 459.0, 644.0]
Pulse ||22906.682784615234||[86.0, 462.0, 644.0]
Pulse ||22906.686828396963||[86.0, 460.0, 644.0]
Pulse ||22906.690802934154||[86.0, 461.0, 644.0]
Pulse ||22906.694778086083||[86.0, 460.0, 644.0]
Pulse ||22906.69875383499||[86.0, 453.0, 644.0]
Pulse ||22906.702781449298||[86.0, 456.0, 644.0]
Pulse ||22906.70680844558||[86.0, 460.0, 644.0]
Pulse ||22906.71087636229||[86.0, 461.0, 644.0]
Pulse ||22906.714942750612||[86.0, 460.0, 644.0]
Pulse ||22906.71895378832||[86.0, 459.0, 644.0]
Pulse ||22906.722964589375||[86.0, 461.0, 644.0]
Pulse ||22906.726975160116||[86.0, 452.0, 644.0]
Pulse ||22906.730967833206||[86.0, 457.0, 644.0]
Pulse ||22906.734960677244||[86.0, 459.0, 644.0]
Pulse ||22906.738953687553||[86.0, 462.0, 644.0]
Pulse ||22906.7430171198||[86.0, 460.0, 644.0]
Pulse ||22906.747079190784||[86.0, 460.0, 644.0]
Pulse ||22906.751096767624||[86.0, 458.0, 644.0]
Pulse ||22906.755113975156||[86.0, 453.0, 644.0]
Pulse ||22906.75913082291||[86.0, 457.0, 644.0]
Pulse ||22906.763067922107||[86.0, 459.0, 644.0]
Pulse ||22906.767006344526||[86.0, 459.0, 644.0]
Pulse ||22906.77094605635||[86.0, 459.0, 644.0]
Pulse ||22906.774945913596||[86.0, 458.0, 644.0]
Pulse ||22906.77894578271||[86.0, 458.0, 644.0]
Pulse ||22906.782917711967||[86.0, 450.0, 644.0]
Pulse ||22906.7868902214||[86.0, 454.0, 644.0]
